doc_id,cleaned_text,bertopic_topic,bertopic_probability
75467523,beautiful view city needed lawrence met arrived show organised cot high chair baby easy communicate,40,0.71131766714216
160596651,nicely furnished stunning view cbd,0,1.0
56630655,awesome property exactly paul described check smooth even hour thanks paul team,24,0.8963682739364475
177774556,clean neat house host really nice kind,17,0.9510943290993412
237160864,debbie new neat well equipped parking space convenient live provided warm careful considerate service word debbie worthy excellent landlord,80,0.9656702162300558
129583948,,2,0.7344435104315713
203906464,great location close mcg richmond host great communicating even asked dumb question thanks frank vince,-1,0.0
20783663,relaxing weekend jan place jan courteous host made feel home served delicious food wait spend weekend jan bnb,-1,0.0
329862971,interesting cozy space great location,52,0.8928828967943299
191518207,spent excellent night beautiful home welcome perfect thought thanks able go airport thanks,-1,0.0
233487275,shirley really super host thanks,106,1.0
353867204,patrick hong hospitable polite great host perfect like staying star hotel recommend,-1,0.0
212431260,loved cleanliness place felt really comfortable good value money loved could check late notice flight arriving late without hassle,-1,0.0
204786293,great host room needed including private entrance decorated beautifully far park shop hard disappointed,-1,0.0
85870124,romeo carolyne nice host made feel right home spectacular view located right next tram stop min city accomodation really good trip smooth great suggestion city easy talk definetly recommend,-1,0.0
320464475,cozy lovely home lovely family especially beautiful garden amazing easy access city nice cafe within min walk,-1,0.0
325134506,saphire personally checked gave tour nice touch well equipped location perfect easy travel around town free tram nearby thanks saphire pleasant,1,1.0
39397524,belinda friendly accomodating price good place tram quick taxi away main cbd area room clean,0,0.9250950102987905
246703171,excellent view location form public transport easy walking distance multiple choice dining selection,4,0.7072031407391476
241894361,melissa mum jane made amazing bedroom private en suite melissa friendly amazing host communicated quickly query even offering help car parking recommend couple looking central accommodation southbank,103,1.0
296041571,simply best,19,0.7975736792580335
198891779,great communication great host,43,0.9169203658952929
241148291,quiet leafy location good clean accomodation double size expected enjoyed carole company invited drink overall could fault accommodation short walk shop negative bedside table long reach loo seat stand negative far outwighed excellent accomodation whether bathroom bedroom kitchen plus warmth host,15,0.9755993474914575
107256704,great location astonishing view thanks andrew letting check late helpful,13,1.0
351181285,victor place stylish townhouse lovely renovated bathroom nice location look park recommend,-1,0.0
63744367,nice place friendly host personally thought got hot night window actually outside nice,-1,0.0
316736176,eden cony lovely host helpful immediate reply super flexible view amazing lounge bedroom massive bonus beautiful overall pleasant,-1,0.0
229087559,great place,22,0.6260678070944409
130420118,great location nice back soon,71,0.7550104776324507
228459222,host responsive even booked day host able let check min booking confirmed tidy clean needed since weather hot host provided two extra fan keep cool room moreover supermarket right ground floor even need leave facility recommend family trip,-1,0.0
